551670,388140.0706926811
601340,66033.91676341544
391660,38354.883328458905
444480,29435.763205895357
444460,20300.78244062647
515690,19642.787249431854
438020,17741.140695466867
448630,17536.934567837667
385070,13855.514253340265
329000,13677.676170813658
444490,13187.37369817131
423710,12412.908052752462
513590,12125.703475407612
461880,11541.747808736234
438030,8356.65851332843
412290,8033.594275388158
311860,7962.385705132349
438010,6338.729728347191
563120,6073.407614026375
451130,5939.0820314366
463220,5769.226220718303
412170,5270.462913471269
463210,4321.18195477708
473470,3921.905312987561
581030,3895.1481912277172
425160,3658.912388860099
504880,3289.538738144928
453980,2386.956187053509
486150,2229.9278262653916
533340,2061.3642289081026
448640,2058.940104999743
562430,1895.877549845773
581670,1836.9400708244723
448470,1835.7524865127707
513620,1781.3470455490567
491650,1591.9707659862572
606330,1384.382279978906
242700,1377.5257125476357
463710,1302.2694713325357
507400,1270.8843475915724
591560,1148.18402012764
575840,1116.340648462745
342970,1105.12210016898
620940,1088.2328752490157
623550,1030.618694235174
331790,880.3725095671255
442070,830.9693343426325
514660,760.0720195553254
640590,743.9681147374775
448500,652.5085365513364
507390,643.3482208162931
457710,631.3468616263842
474050,621.7400487862847
388660,570.0906261305925
486480,538.4452809345299
463100,536.5920086669963
461890,508.1775001985334
357900,498.02470808829673
544730,474.3136876184103
463110,458.1716629278169
203160,423.64962746581097
387990,420.1786298506848
454690,415.5294546596884
528510,410.58789589743077
214490,369.2490310835797
337950,341.35654169997525
438040,329.48134516937847
536220,327.0745260869904
261570,319.5475047581496
215100,315.17391866765803
542340,312.20401284954505
509110,307.502292444878
261030,301.862393186079
509930,299.6964565328161
286160,291.7321852501636
362490,264.3246703406583
338530,261.6203355753648
239120,260.9313092626225
425340,258.4099662161616
17410,256.73545829309757
475220,253.15805239770853
526290,253.02544730090912
351510,244.0369044904009
207610,241.36660267609074
527800,232.5886919169443
400250,232.57610208350107
383870,228.87844105370593
467000,225.26270032146502
108200,221.67925104801301
304030,219.75240555253285
385800,217.80748922780725
397460,215.1316976247632
554530,213.03940324141757
331670,206.4350231824704
34330,205.5529750974899
568770,205.29387330684185
619340,202.33505492766977
351940,198.50914616027856
562730,196.80826064979115
515470,196.14135356659853
350640,196.02172606800394
512770,195.99735305685383
569860,195.14696847217593
71340,193.9955969823119
449680,192.7447185044581
577940,190.9557146224929
507490,189.78976512522192
610180,188.54357450704853
382490,182.53194169237045
527770,181.75665738842488
39140,178.83689326777866
245170,175.95236679359047
555830,174.81674476188925
284950,169.23683601882448
630,164.54137354613428
434170,160.84508399633592
503820,159.88983328962206
445220,156.2645138434299
620130,153.78206656350855
247000,149.44454836472204
585560,148.57552711294716
387290,147.9736102707697
17430,143.14865595175334
108710,142.34548624569757
12210,141.33246454803466
349720,141.09423768434343
3720,140.84863362177643
216150,139.93082716611477
683900,139.81629392949128
588210,136.75846192384583
299460,136.5658302229375
105600,135.5234314145298
553640,134.79233424974794
22600,133.80921776221305
619080,132.43026332865583
382900,132.38804582687402
491260,131.229101694586
429280,130.01361865590144
448080,129.99747225914885
546400,129.39158660078306
200210,128.88901048226987
562810,125.98369477503293
403560,125.31077846544407
215080,123.86652350337587
282800,122.94678381580093
377840,122.15469255266167
303720,120.81043509892628
298900,118.92220974924317
576130,118.6308832002084
589290,117.8765622362867
207140,117.80772905941323
252690,117.2734873433242
363930,115.06605839295648
407330,114.98387268499705
